query_id,router_enqueue_0->router_dequeue_0,router_dequeue_0->worker_start_0,worker_start_0->worker_done_0,worker_done_0->router_recv_result_0,router_recv_result_0->router_enqueue_1,router_enqueue_1->router_dequeue_1,router_dequeue_1->worker_start_1,worker_start_1->worker_done_1,worker_done_1->router_recv_result_1,router_recv_result_1->router_enqueue_2,router_enqueue_2->router_dequeue_2,router_dequeue_2->worker_start_2,worker_start_2->worker_done_2,worker_done_2->router_recv_result_2,router_recv_result_2->router_enqueue_3,router_enqueue_3->router_dequeue_3,router_dequeue_3->worker_start_3,worker_start_3->worker_done_3,worker_done_3->router_recv_result_3,router_recv_result_3->router_enqueue_4,router_enqueue_4->router_dequeue_4,router_dequeue_4->worker_start_4,worker_start_4->worker_done_4,worker_done_4->router_recv_result_4,router_recv_result_4->router_enqueue_5,router_enqueue_5->router_dequeue_5,router_dequeue_5->worker_start_5,worker_start_5->worker_done_5,worker_done_5->router_recv_result_5
1071,11356.88,3.381,718.875,65.791,3714.988,332.456,14.55,321.389,38.642,23.361,22.946,14.897,320.496,37.471,19.089,177.389,16.349,289.685,29.618,37.921,300.618,15.596,295.82,27.404,2388.434,719.245,14.875,700.265,41.941
1072,11341.292,3.38,718.874,65.808,3715.359,332.072,14.548,321.388,38.672,28.052,18.227,14.896,320.495,37.5,21.591,174.86,16.347,289.685,29.646,38.237,300.277,15.594,295.819,27.433,2388.74,718.913,14.873,700.264,41.962
1073,11330.39,3.379,718.873,65.827,4058.389,363.334,3.699,316.139,5.134,33.276,60.937,1.078,305.559,4.242,6.135,215.126,1.282,288.351,2.401,6.042,40.711,15.593,295.818,27.462,3131.537,732.949,16.087,698.643,24.005
1074,11317.329,3.379,718.872,65.847,4448.907,323.756,11.984,317.041,28.987,28.593,3.641,4.043,304.913,4.87,23.765,166.156,1.187,281.407,2.199,18.351,80.575,1.324,284.431,2.029,2846.48,730.546,16.081,698.64,44.174
1075,12089.056,4.923,715.804,69.121,3661.484,321.615,11.975,317.04,41.513,23.273,329.206,11.448,316.083,24.27,12.454,105.491,9.247,286.883,19.02,11.676,64.033,9.112,288.904,19.093,2511.392,730.399,16.079,698.64,44.193
1076,12078.73,4.921,715.803,71.905,3660.535,319.781,11.972,317.039,41.551,23.674,328.78,11.44,316.082,26.042,11.109,105.071,9.24,286.881,20.789,11.659,62.292,9.104,288.901,20.833,2509.811,730.24,16.078,698.639,44.21
1077,12038.907,4.92,715.802,71.922,3660.643,319.66,11.969,317.038,41.594,29.889,322.525,11.437,316.082,26.085,13.264,102.876,9.238,286.881,20.828,12.011,61.904,9.1,288.901,20.875,2509.898,730.113,16.078,698.636,44.229
1078,12038.839,4.919,715.802,71.942,3660.807,319.478,11.966,317.038,41.625,31.63,320.755,11.436,316.08,26.119,17.083,99.026,9.236,286.88,20.861,16.088,57.798,9.098,288.9,20.906,2510.329,729.654,16.076,698.635,44.245
1079,12001.345,4.919,715.802,71.96,3661.162,319.109,11.963,317.037,41.673,31.941,320.399,11.433,316.08,26.148,20.834,95.248,9.234,286.881,20.89,16.239,57.62,9.095,288.9,20.935,2510.421,729.534,16.076,698.634,44.261
1080,12001.186,4.917,715.801,71.982,3988.884,361.692,3.433,313.02,2.442,45.858,341.338,1.057,305.283,4.598,26.15,96.006,1.168,284.883,2.243,15.291,89.203,1.262,300.715,2.163,2952.232,742.578,17.039,698.18,61.365
1081,12001.04,4.917,715.8,72.0,4388.463,321.133,13.579,297.038,34.852,18.873,314.859,15.71,320.144,34.577,10.942,15.988,3.414,286.474,4.298,21.604,87.864,2.195,283.11,4.534,2660.676,741.163,17.034,698.178,82.001
1082,11995.348,4.916,715.8,72.018,4391.149,318.436,13.58,297.033,40.679,20.511,307.402,15.706,320.14,36.281,14.121,11.115,3.404,286.473,19.447,6.858,87.471,2.185,283.111,15.61,2649.814,740.948,17.033,698.177,82.021
1083,11981.612,4.916,715.799,72.032,4391.33,318.242,13.58,297.032,40.718,31.153,296.723,15.705,320.139,36.321,32.329,302.044,8.548,289.228,12.773,11.963,72.699,6.582,293.975,13.659,2335.828,740.891,17.033,698.175,82.038
1084,11968.446,4.916,715.797,72.051,4393.926,315.628,13.581,297.03,40.75,31.402,296.445,15.703,320.138,36.353,32.746,301.606,8.541,289.227,14.511,15.078,67.858,6.57,293.974,15.566,2334.95,739.861,17.033,698.174,82.054
1085,12747.847,3.712,730.391,65.326,3594.868,315.525,13.581,297.029,40.779,31.462,296.358,15.702,320.137,36.382,32.79,301.536,8.538,289.227,14.551,15.184,67.716,6.567,293.973,15.603,2335.985,738.791,17.032,698.173,82.07
1086,12734.672,3.709,730.39,68.959,3591.652,315.105,13.581,297.028,40.808,31.734,296.059,15.701,320.136,36.411,32.858,301.442,8.536,289.226,14.583,15.503,67.369,6.564,293.972,15.636,2337.85,736.894,17.031,698.173,82.086
1087,12721.623,3.709,730.389,68.981,3917.563,340.299,3.33,311.574,2.597,40.099,342.453,1.247,318.5,6.505,30.037,290.419,0.997,282.516,2.046,21.062,92.411,1.119,283.959,2.036,2052.055,735.803,17.031,698.172,82.101
1088,12708.615,3.709,730.388,69.023,4280.397,328.693,13.276,294.804,34.825,26.015,331.029,18.32,324.717,40.803,34.657,179.463,12.424,284.758,26.594,33.711,43.787,16.562,296.29,28.476,1693.261,735.725,17.03,698.171,82.116
1089,12695.512,3.71,730.387,69.046,4286.306,322.768,13.274,294.801,41.453,22.086,328.338,18.316,324.715,58.675,19.129,177.126,12.415,284.759,44.022,16.424,43.655,16.555,296.288,45.573,1676.383,735.504,17.03,698.17,82.131
1090,12682.167,3.707,730.387,69.064,4288.387,320.671,13.273,294.8,41.492,26.119,324.268,18.315,324.714,58.701,21.447,174.785,12.413,284.758,44.049,18.44,41.615,16.553,296.287,45.6,2436.787,772.149,18.003,698.932,33.016
1091,12668.65,3.706,730.386,69.083,4288.579,320.461,13.274,294.798,41.525,30.214,320.142,18.314,324.713,58.725,21.942,174.269,12.41,284.758,44.073,20.359,39.675,16.551,296.285,45.624,2436.867,772.053,18.001,698.929,51.02
1092,12655.818,3.705,730.385,69.104,4288.623,320.397,13.274,294.797,41.555,30.753,319.574,18.314,324.712,58.746,24.648,171.544,12.408,284.758,44.096,21.992,38.022,16.549,296.284,45.647,2438.257,770.642,18.0,698.928,51.047
